CustomerID;CustomerName;BillToCustomerID;CustomerCategoryID;BuyingGroupID;PrimaryContactPersonID;AlternateContactPersonID;DeliveryMethodID;DeliveryCityID;CreditLimit;AccountOpenedDate;StandardDiscountPercentage;IsStatementSent;IsOnCreditHold;PaymentDays;PhoneNumber;WebsiteURL;DeliveryAddressLine;DeliveryLocationLat;DeliveryLocationLong
898;Gopalgobinda Sikdar;898;5;NULL;3098;NULL;3;25639;4095.00;01/01/2013;0.000;0;0;7;(307) 555-0100;http://www.microsoft.com/GopalgobindaSikdar/;1928 Kask Crescent;42,8546892;-105,5035999
899;Chin-Sun Chang;899;7;NULL;3099;NULL;3;5247;3900.00;01/01/2013;0.000;0;0;7;(605) 555-0100;http://www.microsoft.com/Chin-SunChang/;1417 Mercier Boulevard;44,1088749;-100,9781948
900;Lilli Sokk;900;6;NULL;3100;NULL;3;14033;2300.00;01/01/2013;0.000;0;0;7;(229) 555-0100;http://www.microsoft.com/LilliSokk/;793 Thai Boulevard;32,286281;-83,2523765
901;Adrian Andreasson;901;7;NULL;3101;NULL;3;9445;3000.00;01/01/2013;0.000;0;0;7;(217) 555-0100;http://www.microsoft.com/AdrianAndreasson/;837 Walker Road;38,0114393;-89,2361935
902;Kamila Michnova;902;4;NULL;3102;NULL;3;33867;1700.00;01/01/2013;0.000;0;0;7;(210) 555-0100;http://www.microsoft.com/KamilaMichnova/;729 Van Lier Street;33,0890094;-96,8863922
903;Bing Han;903;5;NULL;3103;NULL;3;8493;1600.00;01/01/2013;0.000;0;0;7;(228) 555-0100;http://www.microsoft.com/BingHan/;1170 Nguyen Avenue;34,3589978;-90,2742605
904;Olafs Rozitis;904;7;NULL;3104;NULL;3;31401;4000.00;01/01/2013;0.000;0;0;7;(316) 555-0100;http://www.microsoft.com/OlafsRozitis/;1114 Nakhtare Crescent;37,1800624;-94,9477381
905;Sara Huiting;905;4;NULL;3105;NULL;3;3425;2400.00;01/01/2013;0.000;0;0;7;(218) 555-0100;http://www.microsoft.com/SaraHuiting/;1476 Poddar Lane;45,7849627;-93,5569028
906;Ajitaab Pakalapati;906;5;NULL;3106;NULL;3;5506;3300.00;01/01/2013;0.000;0;0;7;(209) 555-0100;http://www.microsoft.com/AjitaabPakalapati/;1892 Clark Avenue;36,5427271;-119,8331965
907;Eugen Agafitei;907;4;NULL;3107;NULL;3;31249;3500.00;01/01/2013;0.000;0;0;7;(252) 555-0100;http://www.microsoft.com/EugenAgafitei/;1627 Jakobsson Lane;36,4054333;-76,0940962
908;Sumati Bhat;908;3;NULL;3108;NULL;3;14591;3500.00;01/01/2013;0.000;0;0;7;(206) 555-0100;http://www.microsoft.com/SumatiBhat/;885 Das Street;47,8856515;-122,3051342
909;Dena Glissen;909;4;NULL;3109;NULL;3;7050;3200.00;01/01/2013;0.000;0;0;7;(316) 555-0100;http://www.microsoft.com/DenaGlissen/;1331 Sen Street;37,0373005;-95,6163665
910;Elina Kaleja;910;6;NULL;3110;NULL;3;13333;1200.00;01/01/2013;0.000;0;0;7;(225) 555-0100;http://www.microsoft.com/ElinaKaleja/;469 Valbe Road;29,3791112;-90,2600787
911;Liidia Lepp;911;6;NULL;3111;NULL;3;25078;3360.00;01/01/2013;0.000;0;0;7;(276) 555-0100;http://www.microsoft.com/LiidiaLepp/;824 Omelkova Street;38,3667957;-78,1600014
912;Volkan senturk;912;5;NULL;3112;NULL;3;37938;2600.00;01/01/2013;0.000;0;0;7;(276) 555-0100;http://www.microsoft.com/Volkansenturk/;283 Berzins Avenue;37,6984781;-77,6124884
913;Violetta KlanCisar;913;4;NULL;3113;NULL;3;2175;3045.00;01/01/2013;0.000;0;0;7;(225) 555-0100;http://www.microsoft.com/ViolettaKlanCisar/;130 Molnar Avenue;29,624102;-90,7512023
914;Chandana Shasthri;914;4;NULL;3114;NULL;3;23796;3675.00;01/01/2013;0.000;0;0;7;(803) 555-0100;http://www.microsoft.com/ChandanaShasthri/;813 Seleznyov Avenue;33,6590552;-79,5133935
915;Ana Florea;915;7;NULL;3115;NULL;3;4430;1984.50;01/01/2013;0.000;0;0;7;(210) 555-0100;http://www.microsoft.com/AnaFlorea/;1898 Pokorna Boulevard;30,8507331;-98,4494766
916;Pinja Jantunen;916;6;NULL;3116;NULL;3;23734;1400.00;01/01/2013;0.000;0;0;7;(308) 555-0100;http://www.microsoft.com/PinjaJantunen/;660 Mottola Avenue;40,8294461;-95,9916752
917;Pari Hosseini;917;3;NULL;3117;NULL;3;31936;1300.00;01/01/2013;0.000;0;0;7;(505) 555-0100;http://www.microsoft.com/PariHosseini/;1164 Samaniego Avenue;35,4155984;-105,4941797
918;Isidora Morales;918;3;NULL;3118;NULL;3;34699;1600.00;01/01/2013;0.000;0;0;7;(406) 555-0100;http://www.microsoft.com/IsidoraMorales/;1633 Kanaparthi Lane;46,4243971;-110,072964
919;Kertu Sokk;919;5;NULL;3119;NULL;3;14019;3000.00;01/01/2013;0.000;0;0;7;(212) 555-0100;http://www.microsoft.com/KertuSokk/;965 Horackova Lane;43,681458;-75,3546233
920;Gayatri Gajula;920;5;NULL;3120;NULL;3;31348;4000.00;01/01/2013;0.000;0;0;7;(212) 555-0100;http://www.microsoft.com/GayatriGajula/;1281 Lo Duca Avenue;41,3317606;-73,7381876
921;Victoria Lacusta;921;4;NULL;3121;NULL;3;7408;3885.00;01/01/2013;0.000;0;0;7;(212) 555-0100;http://www.microsoft.com/VictoriaLacusta/;415 Omidzadeh Road;42,2386716;-79,0311516
922;Sumati Chatterjee;922;6;NULL;3122;NULL;3;24668;2520.00;01/01/2013;0.000;0;0;7;(231) 555-0100;http://www.microsoft.com/SumatiChatterjee/;1643 Mitra Avenue;43,2561251;-86,26756
923;Tai Bach;923;3;NULL;3123;NULL;3;12040;3700.00;01/01/2013;0.000;0;0;7;(219) 555-0100;http://www.microsoft.com/TaiBach/;1831 Vulpes Crescent;39,9322625;-85,8480354
924;Eva Schulteisz;924;3;NULL;3124;NULL;3;15461;2700.00;01/01/2013;0.000;0;0;7;(252) 555-0100;http://www.microsoft.com/EvaSchulteisz/;1783 Escobar Crescent;34,2696139;-77,9316542
925;Can ozcan;925;7;NULL;3125;NULL;3;25354;3900.00;01/01/2013;0.000;0;0;7;(215) 555-0100;http://www.microsoft.com/Canozcan/;618 Cervenkova Boulevard;40,3875936;-75,7896403
926;Richard Friar;926;7;NULL;3126;NULL;3;24589;2200.00;01/01/2013;0.000;0;0;7;(339) 555-0100;http://www.microsoft.com/RichardFriar/;80 Gupta Avenue;41,8651071;-69,9911305
927;Matyas Sedlar;927;3;NULL;3127;NULL;3;4977;1470.00;01/01/2013;0.000;0;0;7;(270) 555-0100;http://www.microsoft.com/MatyasSedlar/;603 Nechita Road;37,0333896;-88,3500362
928;Arijit Bhuiyan;928;5;NULL;3128;NULL;3;10831;2200.00;01/01/2013;0.000;0;0;7;(212) 555-0100;http://www.microsoft.com/ArijitBhuiyan/;1758 Naicker Boulevard;41,8278707;-73,9651379
929;Vladimir Henzl;929;4;NULL;3129;NULL;3;27559;1600.00;01/01/2013;0.000;0;0;7;(907) 555-0100;http://www.microsoft.com/VladimirHenzl/;250 Torres Road;59,2288889;-135,4377778
930;Shantanu Huq;930;6;NULL;3130;NULL;3;7890;3400.00;01/01/2013;0.000;0;0;7;(252) 555-0100;http://www.microsoft.com/ShantanuHuq/;1274 Lundin Street;35,2387504;-81,0750757
931;Nada Jovanovic;931;7;NULL;3131;NULL;3;24764;2300.00;01/01/2013;0.000;0;0;7;(215) 555-0100;http://www.microsoft.com/NadaJovanovic/;926 Shakiba Crescent;39,9781536;-76,7330223
932;Nicolo Cattaneo;932;7;NULL;3132;NULL;3;30803;1800.00;01/01/2013;0.000;0;0;7;(212) 555-0100;http://www.microsoft.com/NicoloCattaneo/;1126 Chakraborty Crescent;42,6659088;-74,3095787
933;Joel Carrillo;933;5;NULL;3133;NULL;3;9427;3700.00;01/01/2013;0.000;0;0;7;(405) 555-0100;http://www.microsoft.com/JoelCarrillo/;227 Paruchuri Boulevard;35,9923487;-96,62491249
934;Ivan Sepulveda;934;3;NULL;3134;NULL;3;24805;2205.00;01/01/2013;0.000;0;0;7;(218) 555-0100;http://www.microsoft.com/IvanSepulveda/;548 Bures Crescent;43,7363438;-94,4363592
935;Daevasree Samavedam;935;7;NULL;3135;NULL;3;13360;1700.00;01/01/2013;0.000;0;0;7;(201) 555-0100;http://www.microsoft.com/DaevasreeSamavedam/;1690 Poddar Avenue;39,7006692;-75,4693628
936;Ludmila Smidova;936;3;NULL;3136;NULL;3;33747;3900.00;01/01/2013;0.000;0;0;7;(480) 555-0100;http://www.microsoft.com/LudmilaSmidova/;413 Wattanasin Boulevard;33,414768;-111,9093095
937;Manca Hrastovsek;937;6;NULL;3137;NULL;3;32267;1155.00;01/01/2013;0.000;0;0;7;(205) 555-0100;http://www.microsoft.com/MancaHrastovsek/;685 Pavel Road;33,9245425;-86,0224718
938;Anna Gyarmathi;938;3;NULL;3138;NULL;3;17329;3300.00;01/01/2013;0.000;0;0;7;(252) 555-0100;http://www.microsoft.com/AnnaGyarmathi/;809 Alva Boulevard;35,4873613;-80,6217341
939;Ioana Florea;939;4;NULL;3139;NULL;3;23550;2000.00;01/01/2013;0.000;0;0;7;(339) 555-0100;http://www.microsoft.com/IoanaFlorea/;999 Dumina Avenue;42,4264859;-70,9189371
940;Lorin Astrom;940;6;NULL;3140;NULL;3;27543;1200.00;01/01/2013;0.000;0;0;7;(210) 555-0100;http://www.microsoft.com/LorinAstrom/;487 PrabhupÄda Lane;28,6599945;-96,4133057
941;Bishwa Chatterjee;941;3;NULL;3141;NULL;3;18332;1700.00;01/01/2013;0.000;0;0;7;(239) 555-0100;http://www.microsoft.com/BishwaChatterjee/;1466 Deilami Road;26,6453449;-80,0758754
942;Chaayaadaevi Sonti;942;7;NULL;3142;NULL;3;29123;1700.00;01/01/2013;0.000;0;0;7;(217) 555-0100;http://www.microsoft.com/ChaayaadaeviSonti/;701 Sedlar Boulevard;38,4631066;-90,0409403
943;Drazenka Jelic;943;3;NULL;3143;NULL;3;6221;2600.00;01/01/2013;0.000;0;0;7;(803) 555-0100;http://www.microsoft.com/DrazenkaJelic/;1577 Lam Lane;33,8273947;-78,6427922
944;Ida Celma;944;3;NULL;3144;NULL;3;14931;3990.00;01/01/2013;0.000;0;0;7;(319) 555-0100;http://www.microsoft.com/IdaCelma/;893 Habibi Lane;42,9958216;-96,4853085
945;Hoc Tran;945;5;NULL;3145;NULL;3;36973;1470.00;01/01/2013;0.000;0;0;7;(339) 555-0100;http://www.microsoft.com/HocTran/;1634 Sen Street;41,9309375;-70,5578093
946;David safranek;946;4;NULL;3146;NULL;3;34280;3990.00;01/01/2013;0.000;0;0;7;(215) 555-0100;http://www.microsoft.com/Davidsafranek/;974 Mazzanti Avenue;39,8314987;-75,757439
947;Svetlana Todorovic;947;4;NULL;3147;NULL;3;35193;2800.00;01/01/2013;0.000;0;0;7;(206) 555-0100;http://www.microsoft.com/SvetlanaTodorovic/;731 Szolosy Crescent;45,7737266;-122,4245395
948;Richard Zahradnicek;948;4;NULL;3148;NULL;3;16893;3300.00;01/01/2013;0.000;0;0;7;(314) 555-0100;http://www.microsoft.com/RichardZahradnicek/;401 Bhowmick Avenue;36,5472962;-94,3052108
949;Seo-yun Paik;949;7;NULL;3149;NULL;3;17151;3500.00;01/01/2013;0.000;0;0;7;(210) 555-0100;http://www.microsoft.com/Seo-yunPaik/;493 Bjorklund Road;28,9685817;-95,4552208
950;Emily Whittle;950;7;NULL;3150;NULL;3;16257;2900.00;01/01/2013;0.000;0;0;7;(231) 555-0100;http://www.microsoft.com/EmilyWhittle/;1108 Enestam Crescent;42,4805913;-83,1668713
951;Eliza Persson;951;4;NULL;3151;NULL;3;17053;3300.00;01/01/2013;0.000;0;0;7;(209) 555-0100;http://www.microsoft.com/ElizaPersson/;1520 Auzina Lane;33,1803157;-117,1091988
952;Chuan Wattanasin;952;3;NULL;3152;NULL;3;11626;3200.00;01/01/2013;0.000;0;0;7;(217) 555-0100;http://www.microsoft.com/ChuanWattanasin/;1774 Yadav Crescent;40,8780891;-88,8611818
953;Linh Dao;953;4;NULL;3153;NULL;3;21191;3200.00;01/01/2013;0.000;0;0;7;(228) 555-0100;http://www.microsoft.com/LinhDao/;1407 Kommineni Street;33,0867933;-88,7442171
954;Nasrin Omidzadeh;954;4;NULL;3154;NULL;3;21161;3800.00;01/01/2013;0.000;0;0;7;(239) 555-0100;http://www.microsoft.com/NasrinOmidzadeh/;588 Cirulis Lane;30,4099215;-86,6630098
955;Raghu Sandhu;955;3;NULL;3155;NULL;3;3700;1700.00;01/01/2013;0.000;0;0;7;(240) 555-0100;http://www.microsoft.com/RaghuSandhu/;459 Popov Lane;39,3353857;-76,3902375
956;Nhung Thach;956;5;NULL;3156;NULL;3;28502;1800.00;01/01/2013;0.000;0;0;7;(480) 555-0100;http://www.microsoft.com/NhungThach/;198 Benjaree Road;36,96130242;-109,356435
957;Hee-Young Suh;957;3;NULL;3157;NULL;3;24340;2200.00;01/01/2013;0.000;0;0;7;(209) 555-0100;http://www.microsoft.com/Hee-YoungSuh/;617 Polaskova Boulevard;38,0615885;-122,6985975
958;Valentin Tirlea;958;6;NULL;3158;NULL;3;26769;3300.00;01/01/2013;0.000;0;0;7;(210) 555-0100;http://www.microsoft.com/ValentinTirlea/;1356 Dao Avenue;26,1947962;-98,1836216
959;Dhaatri Chavva;959;3;NULL;3159;NULL;3;10059;1900.00;01/01/2013;0.000;0;0;7;(207) 555-0100;http://www.microsoft.com/DhaatriChavva/;438 Desforges Road;43,9584129;-69,630602
960;Edgar Jogi;960;5;NULL;3160;NULL;3;3501;1500.00;01/01/2013;0.000;0;0;7;(209) 555-0100;http://www.microsoft.com/EdgarJogi/;1317 Desforges Street;33,3508667;-115,7297152
961;Rani Ganguly;961;6;NULL;3161;NULL;3;1246;3600.00;01/01/2013;0.000;0;0;7;(209) 555-0100;http://www.microsoft.com/RaniGanguly/;1552 Srbova Road;34,2300069;-117,2628206
962;Bhagavati Vinjamuri;962;4;NULL;3162;NULL;3;11008;1400.00;01/01/2013;0.000;0;0;7;(319) 555-0100;http://www.microsoft.com/BhagavatiVinjamuri/;1774 Bohuslav Boulevard;41,641109;-92,6104663
963;Be Trang;963;7;NULL;3163;NULL;3;36091;2700.00;01/01/2013;0.000;0;0;7;(405) 555-0100;http://www.microsoft.com/BeTrang/;33 Rezaei Boulevard;35,8487128;-98,43691109
964;Ingrida Zeltina;964;4;NULL;3164;NULL;3;34422;2600.00;01/01/2013;0.000;0;0;7;(239) 555-0100;http://www.microsoft.com/IngridaZeltina/;1300 Sonkar Road;28,4624986;-82,1948076
965;Phoung Cu;965;7;NULL;3165;NULL;3;21427;3000.00;01/01/2013;0.000;0;0;7;(208) 555-0100;http://www.microsoft.com/PhoungCu/;1380 Kalnina Crescent;44,911006;-116,0987364
966;Sara Walkky;966;4;NULL;3166;NULL;3;6402;2100.00;01/01/2013;0.000;0;0;7;(303) 555-0100;http://www.microsoft.com/SaraWalkky/;934 Borgen Street;38,9244346;-105,0066477
967;Meera Patel;967;6;NULL;3167;NULL;3;14492;2100.00;01/01/2013;0.000;0;0;7;(217) 555-0100;http://www.microsoft.com/MeeraPatel/;1034 Kellnerova Boulevard;37,9579449;-88,835635
968;Anca Gogean;968;7;NULL;3168;NULL;3;1245;3400.00;01/01/2013;0.000;0;0;7;(209) 555-0100;http://www.microsoft.com/AncaGogean/;198 Brasseur Avenue;34,2108413;-117,0833709
969;Staffan Persson;969;5;NULL;3169;NULL;3;26778;3300.00;01/01/2013;0.000;0;0;7;(314) 555-0100;http://www.microsoft.com/StaffanPersson/;1532 Dewangan Street;40,4033346;-95,5985986
970;Isidora Urias;970;3;NULL;3170;NULL;3;3894;2300.00;01/01/2013;0.000;0;0;7;(239) 555-0100;http://www.microsoft.com/IsidoraUrias/;900 Cu Avenue;30,9657386;-87,4274794
971;Dhanishta Mokkapati;971;7;NULL;3171;NULL;3;16416;3150.00;01/01/2013;0.000;0;0;7;(907) 555-0100;http://www.microsoft.com/DhanishtaMokkapati/;1827 Kustrin Boulevard;59,7567965;-154,9110837
972;Lakshmi Benipal;972;5;NULL;3172;NULL;3;19839;2100.00;01/01/2013;0.000;0;0;7;(209) 555-0100;http://www.microsoft.com/LakshmiBenipal/;1017 Juniskyzy Boulevard;34,6391501;-120,4579409
973;Kumar Kamei;973;3;NULL;3173;NULL;3;22085;3300.00;01/01/2013;0.000;0;0;7;(304) 555-0100;http://www.microsoft.com/KumarKamei/;1742 Valbe Avenue;39,3034346;-77,9827756
974;Emil Roman;974;5;NULL;3174;NULL;3;18004;1600.00;01/01/2013;0.000;0;0;7;(210) 555-0100;http://www.microsoft.com/EmilRoman/;1301 Bhutia Street;32,0698734;-97,5039076
975;Prabodh Nair;975;3;NULL;3175;NULL;3;34530;3000.00;01/01/2013;0.000;0;0;7;(605) 555-0100;http://www.microsoft.com/PrabodhNair/;1977 Du Road;43,3702642;-97,6861778
976;Alinne Matos;976;5;NULL;3176;NULL;3;30906;3858.75;01/01/2013;0.000;0;0;7;(229) 555-0100;http://www.microsoft.com/AlinneMatos/;244 Lieu Crescent;31,1835648;-81,3498179
977;Mauno Laurila;977;3;NULL;3177;NULL;3;24590;1400.00;01/01/2013;0.000;0;0;7;(216) 555-0100;http://www.microsoft.com/MaunoLaurila/;1906 Shenoy Lane;41,3133839;-81,9812516
978;Baalaamjali Devulapalli;978;4;NULL;3178;NULL;3;28032;3465.00;01/01/2013;0.000;0;0;7;(505) 555-0100;http://www.microsoft.com/BaalaamjaliDevulapalli/;1123 Thakur Road;34,829682;-104,6221654
979;Melani Ravlen;979;7;NULL;3179;NULL;3;7485;3300.00;01/01/2013;0.000;0;0;7;(405) 555-0100;http://www.microsoft.com/MelaniRavlen/;340 Lucchesi Street;34,2790367;-98,47717159
980;Om Yadav;980;3;NULL;3180;NULL;3;20270;2900.00;01/01/2013;0.000;0;0;7;(262) 555-0100;http://www.microsoft.com/OmYadav/;419 Brkic Crescent;44,6994307;-88,5453795
981;Mahmut ozbek;981;6;NULL;3181;NULL;3;2782;3400.00;01/01/2013;0.000;0;0;7;(339) 555-0100;http://www.microsoft.com/Mahmutozbek/;662 Ornlamai Boulevard;42,6709176;-72,5495336
982;Yves Belisle;982;4;NULL;3182;NULL;3;35635;3150.00;01/01/2013;0.000;0;0;7;(480) 555-0100;http://www.microsoft.com/YvesBelisle/;1530 Ngo Boulevard;35,3444389;-113,8841137
983;Sabine Alksne;983;4;NULL;3183;NULL;3;13669;2600.00;01/01/2013;0.000;0;0;7;(479) 555-0100;http://www.microsoft.com/SabineAlksne/;767 Jun Avenue;34,2406665;-94,3349306
984;Kamala Nishad;984;7;NULL;3184;NULL;3;14268;2900.00;01/01/2013;0.000;0;0;7;(201) 555-0100;http://www.microsoft.com/KamalaNishad/;1233 Jantunen Street;39,8773356;-75,0646165
985;Roko Ilic;985;7;NULL;3185;NULL;3;13692;2400.00;01/01/2013;0.000;0;0;7;(262) 555-0100;http://www.microsoft.com/RokoIlic/;1653 Huq Crescent;45,7763419;-92,6827041
986;Neil Farrelly;986;3;NULL;3186;NULL;3;29938;1680.00;01/01/2013;0.000;0;0;7;(215) 555-0100;http://www.microsoft.com/NeilFarrelly/;730 Gungor Boulevard;41,8678482;-77,525262
987;Akhil Nadar;987;4;NULL;3187;NULL;3;30779;3465.00;01/01/2013;0.000;0;0;7;(479) 555-0100;http://www.microsoft.com/AkhilNadar/;372 Ghatak Crescent;33,8262286;-93,961022
988;Maksims Krastins;988;6;NULL;3188;NULL;3;19979;1900.00;01/01/2013;0.000;0;0;7;(304) 555-0100;http://www.microsoft.com/MaksimsKrastins/;292 Desai Boulevard;39,0109301;-80,3023077
989;Milinka Zujovic;989;6;NULL;3189;NULL;3;38184;1600.00;01/01/2013;0.000;0;0;7;(316) 555-0100;http://www.microsoft.com/MilinkaZujovic/;1941 Piili Lane;39,2344536;-99,4381608
990;Andris Saulitis;990;7;NULL;3190;NULL;3;10233;2500.00;01/01/2013;0.000;0;0;7;(210) 555-0100;http://www.microsoft.com/AndrisSaulitis/;370 Rallapalli Street;26,340345;-98,755859
991;Valter Viiding;991;4;NULL;3191;NULL;3;8294;3600.00;01/01/2013;0.000;0;0;7;(216) 555-0100;http://www.microsoft.com/ValterViiding/;129 Jo Road;41,4353301;-81,6573501
992;Amarakumaar Gadiyaram;992;3;NULL;3192;NULL;3;35503;1800.00;01/01/2013;0.000;0;0;7;(303) 555-0100;http://www.microsoft.com/AmarakumaarGadiyaram/;1575 Bhattacharya Lane;40,1349833;-104,8388616
993;Gasper Havzija;993;6;NULL;3193;NULL;3;31323;3500.00;01/01/2013;0.000;0;0;7;(314) 555-0100;http://www.microsoft.com/GasperHavzija/;978 Saowaluk Crescent;36,6322872;-93,6343588
994;Libuse Kuchtova;994;4;NULL;3194;NULL;3;35082;2400.00;01/01/2013;0.000;0;0;7;(210) 555-0100;http://www.microsoft.com/LibuseKuchtova/;364 Thai Lane;33,4214995;-96,5772109
995;Kumar Naicker;995;3;NULL;3195;NULL;3;25170;1100.00;01/01/2013;0.000;0;0;7;(262) 555-0100;http://www.microsoft.com/KumarNaicker/;1012 Sidhu Street;44,8738805;-88,1428798
996;Laszlo Gardenier;996;6;NULL;3196;NULL;3;21001;2200.00;01/01/2013;0.000;0;0;7;(215) 555-0100;http://www.microsoft.com/LaszloGardenier/;1739 Matos Lane;40,7303435;-80,2958956
997;Nada Ana Slosar;997;4;NULL;3197;NULL;3;6907;3500.00;01/01/2013;0.000;0;0;7;(239) 555-0100;http://www.microsoft.com/NadaAnaSlosar/;1746 Das Avenue;26,6761772;-80,0739309
998;Mahavir Sonkar;998;5;NULL;3198;NULL;3;26300;3300.00;01/01/2013;0.000;0;0;7;(505) 555-0100;http://www.microsoft.com/MahavirSonkar/;732 Petrov Avenue;34,7828401;-104,9447168
999;Kristi Part;999;4;NULL;3199;NULL;3;38036;3600.00;01/01/2013;0.000;0;0;7;(702) 555-0100;http://www.microsoft.com/KristiPart/;348 Putkonen Avenue;38,9857508;-119,1629309
1000;Krishnam Allu;1000;3;NULL;3200;NULL;3;5645;2300.00;01/01/2013;0.000;0;0;7;(405) 555-0100;http://www.microsoft.com/KrishnamAllu/;1253 Rahimi Lane;36,4970385;-99,98668799
1001;Dinh Mai;1001;5;NULL;3201;NULL;3;9258;3900.00;27/01/2013;0.000;0;0;7;(210) 555-0100;http://www.microsoft.com/;1787 Hele Avenue;33,5303861;-96,6894367
1002;Stefan Selezeanu;1002;5;NULL;3202;NULL;3;7529;3300.00;22/02/2013;0.000;0;0;7;(212) 555-0100;http://www.microsoft.com/;1683 Zala Avenue;42,1034238;-73,5501211
1003;Hue Ton;1003;4;NULL;3203;NULL;3;15689;4095.00;25/03/2013;0.000;0;0;7;(252) 555-0100;http://www.microsoft.com/;1634 Eugen Lane;33,9135061;-78,3038892
1004;Drishti Bose;1004;6;NULL;3204;NULL;3;36434;3600.00;01/04/2013;0.000;0;0;7;(479) 555-0100;http://www.microsoft.com/;262 Seo-yun Boulevard;33,1154128;-92,7626597
1005;Bhadram Kamasamudram;1005;3;NULL;3205;NULL;3;36365;2300.00;06/04/2013;0.000;0;0;7;(802) 555-0100;http://www.microsoft.com/;94 Selma Road;43,4172937;-73,2042744
1006;Taj Syme;1006;3;NULL;3206;NULL;3;25083;3100.00;10/04/2013;0.000;0;0;7;(216) 555-0100;http://www.microsoft.com/;1864 Rohan Road;41,6689399;-84,1521691
1007;Irma Berzina;1007;7;NULL;3207;NULL;3;24180;2600.00;13/04/2013;0.000;0;0;7;(458) 555-0100;http://www.microsoft.com/;932 Deeptendu Crescent;45,3001179;-122,9731565
1008;Vedrana Kovacevic;1008;3;NULL;3208;NULL;3;28434;2100.00;14/04/2013;0.000;0;0;7;(479) 555-0100;http://www.microsoft.com/;1195 Sophia Crescent;33,752053;-93,1051664
1009;Bhagavateeprasaad Malladi;1009;5;NULL;3209;NULL;3;13896;2800.00;03/05/2013;0.000;0;0;7;(479) 555-0100;http://www.microsoft.com/;1386 Elnaz Avenue;35,6323013;-90,712612
1010;Serdar ozCelik;1010;4;NULL;3210;NULL;3;8562;1200.00;06/05/2013;0.000;0;0;7;(210) 555-0100;http://www.microsoft.com/;473 Mani Avenue;34,9103368;-102,1999199
1011;Rajeev Sandhu;1011;6;NULL;3211;NULL;3;35951;4000.00;11/06/2013;0.000;0;0;7;(458) 555-0100;http://www.microsoft.com/;1768 Suniti Road;45,5917918;-120,698113
1012;Urve Kasesalu;1012;7;NULL;3212;NULL;3;6206;2000.00;16/06/2013;0.000;0;0;7;(319) 555-0100;http://www.microsoft.com/;987 Amarendra Road;42,7494277;-95,551674
1013;Annette  Hetu;1013;5;NULL;3213;NULL;3;14522;3900.00;22/06/2013;0.000;0;0;7;(405) 555-0100;http://www.microsoft.com/;1595 Anima Avenue;35,2090451;-95,91405809
1014;Narendra Tickoo;1014;3;NULL;3214;NULL;3;9099;3100.00;18/07/2013;0.000;0;0;7;(803) 555-0100;http://www.microsoft.com/;1608 Volkan Boulevard;34,4165505;-79,3711579
1015;Isa Hulsegge;1015;5;NULL;3215;NULL;3;30734;1500.00;01/08/2013;0.000;0;0;7;(252) 555-0100;http://www.microsoft.com/;599 Margherita Boulevard;35,9473614;-79,321962
1016;Aive Petrov;1016;4;NULL;3216;NULL;3;35470;3100.00;10/08/2013;0.000;0;0;7;(316) 555-0100;http://www.microsoft.com/;1377 Marten Street;37,9808617;-96,01027
1017;David Novacek ;1017;6;NULL;3217;NULL;3;7668;2730.00;15/08/2013;0.000;0;0;7;(423) 555-0100;http://www.microsoft.com/;588 Danielle  Lane;36,1536937;-83,7824062
1018;Nils Kaulins;1018;5;NULL;3218;NULL;3;14041;1700.00;08/09/2013;0.000;0;0;7;(406) 555-0100;http://www.microsoft.com/;432 Ebru Road;45,7632707;-109,7846289
1019;Dhanishta Pullela;1019;3;NULL;3219;NULL;3;12563;1575.00;03/10/2013;0.000;0;0;7;(304) 555-0100;http://www.microsoft.com/;304 Olly Lane;38,7706371;-82,1987576
1020;Hai Banh;1020;5;NULL;3220;NULL;3;6574;2625.00;23/10/2013;0.000;0;0;7;(252) 555-0100;http://www.microsoft.com/;1983 Chandrakanta Street;35,7145776;-81,1461917
1021;Fabrice Cloutier;1021;4;NULL;3221;NULL;3;32558;1100.00;19/11/2013;0.000;0;0;7;(252) 555-0100;http://www.microsoft.com/;667 Sandhya Lane;35,7959711;-79,551412
1022;Nadir Seddigh;1022;5;NULL;3222;NULL;3;3048;3000.00;25/11/2013;0.000;0;0;7;(907) 555-0100;http://www.microsoft.com/;283 Panit Road;53,8269444;-166,2080556
1023;Farzana Habibi;1023;7;NULL;3223;NULL;3;4270;2900.00;01/12/2013;0.000;0;0;7;(219) 555-0100;http://www.microsoft.com/;430 Mina Street;39,4231065;-85,0127376
1024;Arka Chatterjee;1024;4;NULL;3224;NULL;3;4795;3500.00;26/12/2013;0.000;0;0;7;(303) 555-0100;http://www.microsoft.com/;1644 Archer Lane;39,7113708;-104,2277358
1025;Tuulikki Linna;1025;6;NULL;3225;NULL;3;25771;1300.00;15/01/2014;0.000;0;0;7;(217) 555-0100;http://www.microsoft.com/;25 Darakhshan Road;39,0506032;-90,3984486
1026;Daniella Cavalcante;1026;5;NULL;3226;NULL;3;28385;1470.00;17/01/2014;0.000;0;0;7;(405) 555-0100;http://www.microsoft.com/;854 Chin-Sun Street;34,2457087;-96,77517609
1027;Serdar ozden;1027;7;NULL;3227;NULL;3;28817;2100.00;22/02/2014;0.000;0;0;7;(319) 555-0100;http://www.microsoft.com/;1045 Margherita Lane;41,1855708;-91,992953
